text,id,language,score,score_nor,score_category
     ich sonst kein Buch mehr schreibe.,631,de,0.33105785,-0.16894215,negativ
"     die Bundesregierung hier pauschal auf geistiges Eigentum widerrechtlich zurückgreift, in der irrigen Annahme, dass alle Wissenschaftler und Denkende vom Staat trotz der immensen Staatsquote von bereits über 50% alimentiert werden, was mitnichten so ist. Im Übrigen kann man der Bundesregierung insbesondere Frau Prof Wanka unterstellen, dass sie ""unliebsame Ergebnisse wiss. Arbeit wie nicht genehme Klimaforschung unter dem Vorwand von fake news unter Kontrolle zu bringen versucht (Stichwort Amadeo Stiftung). Das  erinnert stark an die dunkelsten Kapitel deutscher Geschichte von 33- 45 und von 45 bis 1989, insbesondere da die Leiterin besagter Stiftung nachweislich für die STASI gearbeitet hat.",632,de,0.3979591836734695,-0.1020408163265305,negativ
"     finanzielle Einschränkungen in anderen Bereichen erfolgen sollten, wo weit mehr Geld für dann noch weniger Leistung ausgegeben wird.",633,de,0.53048873,0.030488729999999964,positiv
     sie die Entwertung der wissenschaftlichen Leistung verhindert.,634,de,0.5210962,0.02109620000000001,positiv
     sie ein Teil unserer freiheitlich demokratischen Grundordnung ist und uns von totalitären Systemen unterscheidet,635,de,0.81301625,0.31301625,positiv
"     Eine Vielzahl von Autorinnen und Autoren sind freiberuflich und nicht nur in wissenschaftlichen Institutionen tätig. Ich möchte mit der Unterzeichnung dagegen eintreten, dass es zu einer Diskrimierung und Zweiklassenbildung wissenschaftlicher Autoren kommt.",636,de,0.503037555,0.003037555000000025,positiv
     ohne freie Publikationsmöglichkeit und ohne Verbreitung wissenschaftlicher Publikationen mit hoher Qualität wird die Wissenschaft verkümmern und die Ausbildung junger Naturwissenschaftler und Ärzte deutlich schlechter werden!,637,de,0.623348769230769,0.12334876923076898,positiv
"     Die Erstellung wissenschaftlicher Fachbücher ist eine zeitintensive und anspruchsvolle Tätigkeit , die entsprechend honoriert und gewürdigt werden sollte",638,de,0.602222,0.10222200000000004,positiv
     das geistige Eigentum muss weiterhin gewürdigt werden,639,de,0.462446345,-0.03755365500000002,negativ
     wir keine - wie unterstellt - Gehalt von einer Bildungs- oder Forschungseinrichtung bekommen.,640,de,0.501985997,0.001985997000000017,positiv
"     ich selber bestimmen möchte ob, wann und wo ich publiziere.",641,de,0.5191063,0.01910630000000002,positiv
"     wissenschaftliche Publikationen weder zu meinem Haupt- noch zu meinem Nebenamt gehören und von meinem Dienstherrn weder vergütet noch sonst gewürdigt werden, einzig und ausschließlich in meiner Freizeit vorbereitet und geschrieben werden müssen, und nicht unerhebliche eigene finanzielle Mittel (z.B. für Kongress-Besuche) erfordern, um auch auf internationaler Ebene stets auf dem aktuellen Stand des Wissens zu bleiben.",642,de,0.5426414821428571,0.04264148214285712,positiv
"     ich es gut finde, frei zu sein",643,de,1,0.5,positiv
     ich als freie Autorin und selbständige Expertin auf die Honorare angewiesen bin.,644,de,0.529079005,0.029079005000000047,positiv
"     die Arbeit an wissenschaftlichen und Lehrtexten geht weit über die Verpflichtungen im Beruf hinaus und wird im Wesentlichen in der Freizeit gemacht. Eine Reduktion der ohnehin nur geringen Honorierung empfinde ich als Missachtung und mangelnde Anerkennung der Mühe, die damit verbunden ist.",645,de,0.433945880952381,-0.06605411904761899,negativ
"     Autorinnen und Autoren im Wissenschafts- und Bildungsbereich müssen frei entscheiden können, ob, wann, wie und wo sie publizieren.",646,de,0.70927065,0.20927065,positiv
     geistiges Eigentum in einer freien Gesellschaft genauso schützenswert ist wie materielles.,647,de,0.41795015,-0.08204984999999998,negativ
"     die Publikation selten während der Dienstzeit gemacht werden kann, sondern an den Wochenenden und in der Freizeit, wenn man nicht gestört wird.",648,de,0.7868524545454545,0.2868524545454545,positiv
"     Wir dann keine sachkundigen, wissenschaftlich hochwertigen Beiträge bekommen. Wissenschaftlich aktuelle sind sehr zeitaufwendig und werden zum Nulltarif nicht zu haben sein!!!",649,de,0.2677476666666665,-0.2322523333333335,negativ
     Publikationsfreiheit eine wichtige Säule unserer Wissenschaftsorganisation darstellt und es nicht eine Feiheit erster und zweiter Priorität geben darf.,650,de,0.4068988,-0.0931012,negativ
     dies eine Arbeit über meine normale Tätigkeit hinaus ist und nichts mit meinem aktuellen Arbeitgeber zu tun hat.,651,de,0.3472882,-0.1527118,negativ
     ich als Autor zahlreicher Publikationen genauso wie bisher meine Rechte und Vergütungen beanspruche,652,de,0.53293799,0.03293798999999997,positiv
     durch blinden Aktionismus und kurzsichtige politische Entscheidungen unsere Demokratie und unsere Freiheit viel stärker gefährdet werden als durch alle Populisten dieser Welt zusammen. Freiheit kann nicht geteilt oder beschränkt werden. Dann ist sie keine Freiheit mehr.,653,de,0.222222222222222,-0.277777777777778,negativ
     damit das Urheberrecht noch weiter verwässert wird.,654,de,0.58620105,0.08620105,positiv
"     sie mir unerlässlich erscheint, um die Vielfalt und Aktualität sowie das hohe wissenschaftliche Niveau der einschlägigen Publikationen zu gewährleisten. Außerdem handelt es sich um ein Freiheitsrecht, das im Zeitalter der Digitalisierung eher stärker geschützt werden müsste.",655,de,0.49664935,-0.0033506500000000106,negativ
     ...geistige & kreative Arbeit für unserer Gesellschaft wichtig und schützenwert ist.,656,de,0.5667916,0.06679159999999995,positiv
     ohne Sie unsere Medien in Wissenschaft und Forschung verkümmern werden.,657,de,0.509039075,0.009039075000000008,positiv
     meine umfassende Tätigkeit als Mitherausgeber und Autor des Kommentars Lebensmittelrecht im Beck Verlag nur über das entsprechende Honorar vergütet wird,658,de,0.509112075,0.009112074999999997,positiv
"     Ich bekomme für meine Publikationen gemessen an der aufgewendeten Zeit ohnehin kaum ein Honorar. Ich bin nicht bereit, dass meine Arbeit von Hochschulen, Bibliotheken und anderen Bildungseinrichtungen vergütungsfrei genutzt wird. Es ist Aufgabe des Staates, für eine ausreichende finanzielle Ausstattung der Bildungseinrichtungen zu sorgen. Autoren wissenschaftlicher Texte sind keine Urheber zweiter Klasse. Ich bekomme auch nicht bereits ein Gehalt von einer Bildungs- oder Forschungseinrichtung. Das ist Straßenraub!",659,de,0.49492653970588235,-0.005073460294117649,negativ
"     die Bereitschaft von Richtern und Richterinnen, sich nebenberuflich als Autoren an juristischen Kommentaren und sonstigen Veröffentlichen zu beteiligen, ansonsten stark sinken dürfte.",660,de,0.743110818181818,0.243110818181818,positiv
"     ... wir gerade heute sehen, dass die Publikationsfreiheit, die Vielfalt der Presse und die Meinungsfreiheit von vielen Seiten angegriffen werden, insbesondere in Staaten, die bis vor kurzem die Presse- und Publikationsfreiheiten noch als einen der wichtigsten Werte der Demokratie hochgehalten haben.",661,de,0.75,0.25,positiv
     der Referentenentwurf im Falle einer Verabschiedung zu einer gravierenden Einschränkung meiner Autorenrechte führt.,662,de,0.51882176,0.01882176000000002,positiv
"     ich mit der Einschränkung des Urheberrechts in Wissenschaft und Bildung nicht einverstanden bin.",663,de,0.42089545,-0.07910455,negativ
     ich mit den Argumenten der Petition voll einverstanden bin.,664,de,0.524807975,0.024807974999999982,positiv
     ...AutorInnen nicht immer im Rahmen einer vergüteten Anstellung publizieren und tatsächlich leer ausgehen.,665,de,0.3348158,-0.1651842,negativ
     die Rechte wissenschaftlicher Autoren gewahrt bleiben müssen.,666,de,0.46371351,-0.036286490000000005,negativ
     auch wissenschaftliche Leistungen immaterielle Güter sind. Sie besitzen einen Wert.,667,de,0.6694459,0.16944590000000004,positiv
"     ich es für sehr hilfreich halte, dass sich Praktiker bereit finden, nebenberuflich als Autoren und Herausgeber wissenschaftlicher Werke zu fungieren. Hierbei erzielbare Honorierung steht bereits derzeit nicht im Verhältnis zum Aufwand. Weitere Einschränkungen sind nicht hinnehmbar. Es dürfte sonst schwerer werden, qualifizierte und praxiserfahrene Autoren zu halten und zu gewinnen.",668,de,0.64903106,0.14903106,positiv
     sie eine unverzichtbare Möglichkeit der Information über wissenschaftliche Forschung und alternative Erkenntnisse darstellt.,669,de,0.540111465,0.04011146499999996,positiv
     Die Wissenschaftsfreiheit und das geistige Eigentum muss von der Politik respektiert werden.Die Debatte über die Weiterentwicklung des Urheberrechts muss künftig mit den betroffenen Autoren und Verlagen diskutiert werden und nicht gegen sie.,670,de,0.4674443125,-0.032555687499999986,negativ
     wissenschaftliche Arbeit ohnehin im Vergleich zu Belletristik schlecht honoriert wird. Man sollte daher die Rechte der wissenschaftlichen Autoren eher stärken als schwächen.,671,de,0.045454545454545525,-0.4545454545454545,negativ
     wisenschaftliche Autoren keine Autoren zweiter Klasse sind.,672,de,0.7387476,0.23874759999999995,positiv
     ich sie für einen wichtigen Baustein der Judikative halte.,673,de,0.6006332,0.10063319999999998,positiv
"     das Argument, dass Wissenschaftler_innen ohnehin schon ein Gehalt beziehen, an der Tatsache vorbeigeht, dass insbesondere Nachwuchswissenschaftler_innen, für deren Fortkommen der Nachweis von Publikationen wichtig ist, oft nur auf halben Stellen angestellt sind oder sich mit Doktorandenstipendien durchschlagen müssen. Mit den geplanten Maßnahmen vergrößert sich das akademische Proletariat.",674,de,0.6117387021276595,0.11173870212765946,positiv
     auch geistiges Eigentum geschützt und dessen Nutzung angemessen vergütet werden muss.,675,de,0.48701167,-0.012988329999999992,negativ
     sie essentieller Bestandteil der Wissenschaftsfreiheit und der Autorenrechte ist.,676,de,0.5519333,0.05193329999999996,positiv
     geistige Arbeit keine Gratisveranstaltung ist!,677,de,0.3970572,-0.1029428,negativ
     sie den Kern der Meinungsfreiheit und damit die Grundlage der Demokratie darstellt. Außerdem ist sie für mich ein Menschenrecht.,678,de,1,0.5,positiv
"     Open Access wissenschaftliche Autorinnen und Autoren dazu zwingt, für die Publkation ihrer Forschungsergebnisse zu bezahlen, was dazu führt, dass nur noch bestimmte Ergebnisse publiziert werden und der Pluralismus der Ansätze und Positionen entscheidend eingeschränkt wird ",679,de,0.6627616857142855,0.1627616857142855,positiv
     alles andere eine unerhörte Einschränkung und Beschneidung von Bildung und Wissenschaft ist.,680,de,0.5646698,0.0646698,positiv
"     wir professionell gute Bildungs-und Wissenschaftsmedien in Deutschland auch in Zukunft brauchen, entwickelt von und mit Profis.",681,de,0.95922095,0.45922094999999996,positiv
     mir die Einschränkungen unserer Freiheit in jeder Hinsicht große Angst macht.,682,de,0.24040665,-0.25959335,negativ
"     das Bildungswesen auch weiterhin gute Autoren benötigt, die keinen Anreiz mehr zur Veröffentlichung wissenschaftlicher Texte haben werden, falls diese nicht entsprechend vergütet werden.",683,de,0.418348608695652,-0.08165139130434801,negativ
"     eine vielfältige Verlagslandschaft für eine Freiheit des ",684,de,0.58918205,0.08918205000000001,positiv
     Schaden für Wissenschaft und Bildung verhindert werden muß,685,de,0.2561552,-0.24384479999999997,negativ
     ... qualifizierte Forschung einen für sich zu schützenden Wert darstellt.,686,de,0.6657282,0.1657282,positiv
"     mit all diesen Maßnahmen besonders kleinen, unabhängigen Verlagen die  Existenzgrundlagen entzogen werden. Der größte Teil unseres Programms hätte unter diesen neuen Bedingungen nicht erscheinen können.",687,de,0.43238728,-0.06761272000000002,negativ
     nur sie wissenschaftlichen Fortschritt gewährleistet.,688,de,0.77916555,0.27916555,positiv
"     letztendlich nicht nur Verlage und wissenschaftliche Buchhandlungen ihrer Lebensgrundlage entzogen würden, sondern das gesamte Bildungswesen der Bundesrepublik ohne jede Not in",689,de,0.242329380952381,-0.257670619047619,negativ
     auch in einer Zeit der elektronischen Medien das geistige Eigentum schützenswert ist.,690,de,0.332013,-0.167987,negativ
     sie für mich ein wesentlicher Bestandteil der Wissenschaftsfreiheit ist.,691,de,0.55578065,0.05578064999999999,positiv
"     sie zur Freiheit der Wissenschaft, von Forschung und Lehre gehört",692,de,0.5795409,0.07954090000000003,positiv
"     ... es niemanden zusteht, auf diese Weise in die Vertragsfreiheit der Verlage und Autoren einzugreifen",693,de,0.70299035,0.20299034999999999,positiv
"     sie ein Teil meiner von Art. 12 Absatz 1 GG geschützten freien Berufsausübung ist, für die ich kein Gehalt von der öffentlichen Hand erhalte.",694,de,0.6110017916666665,0.11100179166666646,positiv
     sie ein wichtiger Teil für Forschung und Lehre an Universitäten ist.,695,de,0.6244582,0.12445819999999996,positiv
     weil ich auch in Zukunft noch ein gutes Fachbuch lesen will!,696,de,0.6256886500000001,0.12568865000000007,positiv
"     es hier um geistiges Eigentum geht, das wie Freiwild der Allgemeinheit zur Nutzung überlassen wird, die praktisch einer Enteignung gleichkommt. Man sollte unter diesen Umständen einfach aufhören zu publizieren.",697,de,0.5488776896551724,0.04887768965517236,positiv
     das Verfassen qualitativ hochwertiger Texte eine angemessene Vergütung voraussetzt.,698,de,0.5626757,0.0626757,positiv
"     ich der Meinung bin, dass viele Autoren nicht in bezahlten/öffentlichen usw. Stellungen sind, sondern teilweise mühsam ihr Leben mit Büchern und Veröffentlichungen fristen müssen, das v. a. auf dem sozialwissenschaftlichen Sektor.",699,de,0.22431922580645153,-0.2756807741935485,negativ
     ich meine Forschungsergebnisse frei veröffentlichen will und weil der Zugang zu wissenschaftlicher Literatur nicht (auch monetär) nicht eingeschränkt werden darf.,700,de,0.5726502,0.0726502,positiv
     ich für gleiches Recht für alle Autorinnen und Autoren bin.,701,de,0.82179875,0.32179875,positiv
     sie elementar für den Wissenschaftsstandort Deutschland ist.,702,de,0.5657168,0.06571680000000002,positiv
"     Bei der Auffassung des Bundesjustizministeriums,  dass Autoren wissenschaftlicher Texte als Urheber bereits ein Gehalt von einer Bildungs- oder Forschungseinrichtung beziehen und somit nicht auf Vergütungen für die Nutzung ihrer Veröffentlichungen angewiesen seien, handelt es sich - auf meine Person bezogen - um eine unzutreffende ""Pauschal-Beurteilung"", die dem Ministerium unter Berücksichtigung des rechtsstaatlichen Grundsatzes der Gleichbehandlung nicht würdig ist. Ich beziehe nicht ein Gehalt von einer Bildungs- oder Forschungseinrichtung. Das Bundesjustizministeriums sollte daher eine differenzierte und auf die besonderen Umstände des Einzelfalls bezogene Regelungen treffen, wie dies in einem Rechtsstaat üblich ist.",703,de,0.47875049438202244,-0.02124950561797756,negativ
"     Auch in der Vergangenheit habe ich oft auf Honorare verzichtet. Wenn aber weitere Einschränkungen in der Vergütung von wissenschaftlichen Werken erfolgt, sinkt die Motivation für zusätzliche Arbeit.",704,de,0.6218465185185185,0.12184651851851847,positiv
"     die Publikationsfreiheit ein außerordentlich hohes Gut ist, das nicht unter die Räder kommen darf.",705,de,0.8611997,0.3611997,positiv
     weil ich dafür mit meinem Deputat an der Universität nicht bezahlt werde.,706,de,0.43569195,-0.06430805,negativ
"     ich auf die Vergütung angewiesen bin. Wissenschaftliche Fachlit. verfassen Freiberufler wie ich in ihrer Freizeit und damit unbezahlt. Die Umsatzbeteiligung deckt kaum den Aufwand für Schreibkräfte und Infrastruktur, keinesfalls die vom Autor dafür aufgewandte Arbeitszeit. Weiteren Kürzungen -> noch höherer Eigenfinanzierung der  Autoren -> Privilegierung angestellter/verbeamtete Wissenschaftler, -> Reduzierung der Autoren für Fachliteratur auf angestellte/verbeamtete Theoretiker. - Die gesetzlich vorgesehene Benachteiligung stellt einen Verstoß gegen den Gleichbehandlungsgrundsatz dar und kommt einem Berufsverbot für die Praxis sehr nahe. Praktiker können sich dann wissenschaftliches Engagement immer weniger leisten.",707,de,0.621951219512195,0.12195121951219501,positiv
     eine vielfältige Medienlandschaft notwendig ist und diese sowie auch unsere freiheitliche demokratische Gesellschaft mit einer Einschränkung geschädigt würde.,708,de,1,0.5,positiv
     ich selbstbestimmt publizieren möchte.,709,de,0.477297185,-0.022702814999999987,negativ
"     ich der Meinung bin, dass alle Autorinnen und Autoren für ihre Publikationstätigkeiten gleichermaßen und angemessen vergütet werden sollen.",710,de,0.5564239,0.05642389999999997,positiv
"     ... sich auch geistige Leistung lohnen muss. Schon bislang sind die Vergütungen für wissenschaftliche Veröffentlichungen gering und dem geistigen und zeitlichen Aufwand, den sie erfordern, kaum angemessen. Eine weitere Senkung der Sätze ist nicht hinnehmbar.",711,de,0.619164294117647,0.11916429411764695,positiv
     es ohnehin schon Lehre zum Nulltarif gibt. Da muss es nicht auch noch Publikationen zum Nulltarif geben!,712,de,0.527271705,0.02727170499999998,positiv
"     ich seit meiner Habilitation (2003) unentgeltlich lehre (""gehobenes Präkariat"") und es unerträglich finde, wie die Landesregierungen und die Bundesregierung die Bildungsinstitutionen mittels Aufgabenhäufung bei gleichzeitiger Mittelkürzung schädigt und geistiges Kapital vernichtet",713,de,0.297325548387097,-0.20267445161290298,negativ
     die Anreize für forschungsaktives Publizieren nicht unter einen nicht mehr akzeptablen Anerkennungswert verrutschen sollten.,714,de,0.64461925,0.14461924999999998,positiv
     die wirtschaftliche Sicherung der Verlage und Autoren eine wesentliche Voraussetzung für die Gewährleistung der Freiheit der Wissenschaft ist.,715,de,0.8514800499999999,0.35148004999999993,positiv
"     weil Autoren wissenschaftlicher Texte nach den BMJV-Vorstellungen als Urheber zweiter Klasse behandelt werden und die Annahme, sie bezögen bereits ein Gehalt von einer Bildungs- oder Forschungseinrichtung und seien somit nicht auf Vergütungen für die Nutzung ihrer Veröffentlichungen allenfalls auf einen Teil der Autoren zutrifft. Entscheidend ist allerdings, dass die Einschränkung der Autorenrechte auf nicht in Bildungs- oder Forschungseinrichtungen, Behörden beschäftigte Autoren demotivierend wirkt.",716,de,0.6220635555555555,0.12206355555555548,positiv
"     die Autorenvergütungen unter Berücksichtigung des Zeitaufwandes für die Erstellung wissenschaftlicher Publikationen ohnehin sehr gering sind und die im Referentenentwurf enthaltene Erwägung, Autoren solcher Beiträge bezögen bereits ein Gehalt von einer Bildungs- oder Forschungseinrichtung, auf zahlreiche Autoren - insbesondere Praktiker - nicht zutrifft.",717,de,0.60092325,0.10092325000000002,positiv
"     ich als Autor sehe, dass jetzt schon Vergütungen sehr gering sind - und Autoren sich einschränken werden...",718,de,0.56747845,0.06747844999999997,positiv
     der wissenschaftlich tätige Autor mit seiner Arbeit das Gemeinwesen wesentlich fördert und dafür nun noch benachteiligt werden soll.,719,de,0.540477795,0.04047779500000004,positiv
     meine Grundrechte geschützt werden müssen.,720,de,0.4491593,-0.050840700000000016,negativ
     weil eine demokratische Gesellschaft eine gute Publikationslandschaft braucht und WissenschaftlerInnen eine zentrale Rolle bei der wissenschaftlichen Wissensvermittlung spielen.,721,de,0.640692,0.14069200000000004,positiv
     der Urheberrechtschutz für wissenschaftliche Autoren nicht aufgeweicht werden darf.,722,de,0.456667305,-0.04333269499999998,negativ
"     Forschung und Lehre und die damit im Zusammenhang stehenden Publikation eben nicht zwangsläufig nur im Rahmen bestehender Institutionen geschehen, sondern die Freiheit dazu, selbstverständlich im Rahmen der sehr wohl institutionalisierbaren Qualitätskriterien und -prüfungen, jedem Wissenschaftler auch außerhalb schon vergüteter Positionen  offenstehen sollte. Alles andere schafft eine unzulässige Zwangsverbindung zwischen Institution einerseits und Freiheit andererseits und ist in letzter Kobsequenz eine contradictio in re.",723,de,0.6587301587301585,0.1587301587301585,positiv
"     es sich um eine erneute dreiste Schonung der öffentlichen Kassen zu Lasten derer handelt, die sich ohnehin über Gebühr für ein hohes Bildungsniveau Deutschlands einsetzen!",724,de,0.657439576923077,0.15743957692307697,positiv
"     ... Bildung unser höchstes Gut ist. Eigentlich kommt es komisch, dass ausgerechnet in diesem Bereich eine merkantile Ordnung die richtige ist. Eine Selbstbestimmung des Marktes hat immer mit einer überwiegenden Nachfrage zu tun. Warum wird diese Nachfrage nicht beachtet?",725,de,0.7564102564102565,0.2564102564102565,positiv
     ...wissenschaftliche Arbeit nicht umsonst ist.,726,de,0.3836926,-0.1163074,negativ
"     ich kein sonstiges Einkommen vom Staat erziele und deshalb auch kein Autor ""zweiter Klasse"" bin!",727,de,0.6446167,0.14461670000000004,positiv
"     der Preismechanismus für eine effiziente Allokation sorgt.",728,de,0.5785247,0.0785247,positiv
"     es selbstverständlich ist, dass man im Licht europäischer Geschichte nicht nur versteht, sondern auch Wert darauf legt, wie eng verknüpft diese Recht mit den Freiheitsgedanken der Aufklärungszeit und vordem des Renaisssancehumanismus und Protestantismus sei.  Die Publikationsfreiheit gehört zu den Merkmalen einer freien Welt, in der es jeder Zeit möglich es die Machthabern zu kritisieren.",729,de,0.6533853703703705,0.15338537037037048,positiv
"     das Urherberrecht die Unabhängigkeit von Autoren stützen muss. Denn Abhägigkeiten von Unternehmen, Institionen und dem wissenschaftlichen Apperat sind nicht förderlich für freies Denken und Arbeiten, welches ein elementarer Grundstein zum Forschitts unserer Gesellschaft ist.",730,de,0.605087617647059,0.10508761764705898,positiv
     weil ich die Arbeit der Autoren angemessen honoriert wissen will und die Leistungen der Verlage schätze.,731,de,0.61889335,0.11889335000000001,positiv
"     Honorierung von publizistischer Leistung nicht davon abhängen darf , dass dem /der Urheberin weitere Einkünfte für weitere Leistungen gewährt werden. Urheberrecht kann kein Ehrenamt sein . KS",732,de,0.44221436000000003,-0.05778563999999997,negativ
     das eine Selbstverständlichkeit ist.,733,de,0.7232346000000001,0.22323460000000006,positiv
"     in  einer freien, demokratischen Gesellschaftsordnung alle privaten Eigentumsrechte respektiert werden müssen, auch das Recht an geistigem Eigentum. Die Begründung für den Gesetzesentwurf ist an den Haaren herbeigezogen!",734,de,0.857142857142857,0.357142857142857,positiv
"     Nicht alle Autoren, wie auch ich, nicht durch Dritte fnanziert werden, wie die Gesetzesinitative nahe legt. Insoweit bin ich ""freischaffend"".",735,de,0.34061235,-0.15938765,negativ
     ich die Begründung völlig absurd finde!,736,de,0.23878715,-0.26121285,negativ
"     Publikationen schon jetzt unzureichend vergütet werden. Die Aufwände werden durch ",737,de,0.30430575000000004,-0.19569424999999996,negativ
     geistiges Eigentum stets Eigentum bleiben sollte!,738,de,0.5736264,0.07362639999999998,positiv
     aus prinzipiellen Gründen!,739,de,0.55447905,0.05447904999999997,positiv
"     der Aufwand für juristische Kommentare, Aufsätze und Bücher hoch ist und die Honorare hierfür dem nicht unbedingt entsprechen.",740,de,0.4988480655,-0.001151934500000007,negativ
"     ich selbst Mitautor eines Kommentars zum KAGB bin und daher weiß, welch enormer Zeitaufwand erforderlich ist, um eine solche Tätigkeit auf qualitativ hohem Niveau zu erfüllen. Dies tue ich nicht im Rahmen einer ohnedies bezahlten Tätigkeit, quasi als Beiwerk, wie vielleicht Universitätsprofessoren, sondern schneide den zeitlichen Aufwand aus meiner privaten Zeit heraus, die - da ich vollberuflich tätig bin - auch nicht gerade üppig ist. Daher bin ich auf eine angemessene Honorierung angewiesen, die bei geringer Auflagenzahl ohnedies schon sehr gering ist. Zusätzliche Schmälerung würden gerade bei solchen Werken zu Einbußen der Qualität oder völliger Aufgabe führen.",741,de,0.605263157894737,0.10526315789473695,positiv
     ich für die Publikations- und Wissenschaftsfreiheit eintreten möchte.,742,de,0.54222429,0.04222429000000005,positiv
"     die Fertigung wissenschaftlicher Publikationen sich wirtschaftlich ohnehin nicht rentiert. Wenn die Vergütung hierfür weiter eingeschränkt wird, ist anzunehmen, dass sich noch weniger Fachautoren finden als bisher.",743,de,0.15219019230769248,-0.3478098076923075,negativ
"     weil wissenschaftliche Publikationen auch von Autoren*innen verfasst werden, die nicht von  einer Bildungs- und Forschungseinrichtung bezahlt werden (Lehrbeauftragte, Freie Mitarbeiter*innen, emeritierte Autoren*innen)",744,de,0.3896557272727275,-0.11034427272727249,negativ
"     ich als freier Fach-Schriftsteller Fachpublikationen in meiner Freizeit erstelle, mir verwendete  Fachpublikationen auf eigene Kosten besorge. Die Verlagshonorierung - soweit sie überhaupt stattfindet - deckt die Kosten nicht einmal im Ansatz.",745,de,0.4365894137931035,-0.06341058620689649,negativ
     geistiges Eigentum geschützt bleiben muss.,746,de,0.462446345,-0.03755365500000002,negativ
     weil auch wissenschaftliche Arbeit individuell bezahlt werden muss!,747,de,0.469037725,-0.030962274999999984,negativ
"     ... sie Teil einer modernen demokratischen, rechtsstaatlichen und den Prinzipien der sozialen Marktwirtschaft folgenden Gesellschaft ist ...",748,de,0.54301077,0.043010769999999976,positiv
"     Geistige Leistung nach Wertschätzung verlangt und nicht als überall und jederzeit frei verfügbares Gut verramscht werden darf. Damit wäre Qualität auf Dauer nicht zu haben und zu sichern. Wissenschaftliches Arbeiten und sorgfältige Recherche erfordern Zeit und Aufwand, die ihren Preis haben müssen.",749,de,0.738095238095238,0.23809523809523803,positiv
     weil sie allein eine pluralistisch strukturierte Wissenschaftskultur verbürgen.,750,de,0.45990756,-0.04009244000000001,negativ
     die vorgesehene Regelung der wissenschaftlichen Arbeit schadet.,751,de,0.5868094,0.08680940000000004,positiv
     ... wissenschaftliche Publikationen eine starke Verlagslandschaft brauchen!,752,de,0.5551804,0.05518040000000002,positiv
     sie eine elementare Freiheit aller Schaffenden kultureller Produkte ist.,753,de,0.51794718,0.01794717999999995,positiv
"     Bildung und Wissenschaft von qualitativ hochwertigen Buchpublikationen leben.",754,de,0.545654535,0.04565453500000005,positiv
     ich meine Autorenrechte uneingeschränkt gewahrt wissen will.,755,de,0.392587,-0.10741299999999998,negativ
"     sie mich und andere motiviert, Artikel- und Buchprojekte aufzunehmen und durchzuziehen und damit die wissenschaftliche Debatte am Leben zu erhalten. Dafür möchte ich meinen Verlag selber wählen und das ohnehin schon sehr beschränkte Honorar nicht noch weiter verringert wissen.",756,de,0.670375846153846,0.17037584615384604,positiv
     das als eine selbstverständliches demokratisches Grundrecht betrachte,757,de,0.720436,0.22043599999999997,positiv
     Autoren(innen) wissenschaftlicher Werke keine Autoren(innen) zweiter Klasse mit eingeschränkten Rechten sind!,758,de,0.8115883500000001,0.31158835000000007,positiv
     ich wissenschaftl. Publizieren nicht als billiger Jakob betreiben möchte.,759,de,0.3647142,-0.1352858,negativ
"     weil ich unnötige Freiheitsbeschränkungen grundsätzlich ablehne. Der Mensch gehört sich selbst, nicht dem Staat.",760,de,0.37656835,-0.12343165,negativ
"     ich selbst Autor bin, die Unterstützung durch einen Verlag gern in Anspruch nehme und mir eine vielfältige Verlangslandschaft am Herzen liegt.",761,de,0.78893252380952394,0.28893252380952394,positiv
"     Ich unterstütze die Publikationsfreiheit, weil  eine vielfältige, breitgefächerte  und qualitativ  ",762,de,0.49952989815,-4.7010185000001536e-4,negativ
"     Nicht nur solche Autoren wissenschaftlich publizieren, die institutionell in den Wissenschafrsbetrieb eingebunden sind.",763,de,0.515284,0.015283999999999964,positiv
     Die Publikationsfreiheit gehört zu der im Grundgesetz gewährleisteten Freiheit der Forschung.,764,de,0.55270815,0.052708149999999954,positiv
"     Im Verfassen gehaltvoller wissenschaftlicher Texte ein sehr hoher Arbeitsaufwand steckt, der mit einem W2-Professsorengehalt (das sich etwa auf Oberstudienrats-Ebene befindet!), beileibe nicht abgedeckt ist und in aller Regel weit über die ""reguläre Arbeitszeit"" hinaus geleistet wird.",765,de,0.447070945945946,-0.052929054054054014,negativ
"     Wissenschaft benötigt starke Verlage, die für eine pluralistische Meinungsbildung eintreten. „open access“ benötigt gleichfalls einen Filter (Lektorat). Die Gefahr der wissenschaftlichen Schulbildung ist bei „open access“ weitaus größer als bei einer pluralistischen Verlagsstruktur",766,de,0.5103351393939394,0.010335139393939374,positiv
"     ich meine Leistung angemessen wissen honoriert möchte so wie jeder andere, der etwas schafft oder gestaltet, auch.",767,de,0.85183225,0.35183224999999996,positiv
"     Die Kostenstruktur der renommierten Wissenschaftsverlage nicht auf dem Rücken der Autoren und kleinen Verlage gesenkt werden sollten. Zudem das wissenschaftliche Werk nicht der öffentlichen Hand, sondern dem Autoren gehören sollte.",768,de,0.4487490333333335,-0.05125096666666651,negativ
     ... Wissenschaft mittlerweile eine von vielen prekären Arbeitsfeldern in der neoliberalen Marktgesellschaft geworden ist.,769,de,0.57634525,0.07634525000000003,positiv
     ...nur Bildung letztlich die Zukunft der Welt sichern wird.,770,de,0.498229742,-0.0017702580000000245,negativ
